,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V
2018-06-20,46.6275,149.48414611816406,87.35930633544922,329.8304138183594,143.12,137.4936981201172,34.974456787109375,91.37964630126953,102.49524688720703,227.74,166.84951782226562,98.73397827148438,53.475,99.58670043945312,87.71585083007812,34.55733871459961,137.27587890625,127.29914855957031,44.680482558621705,94.71746826171875,74.73,62.844276428222656,106.68458557128906,225.47117614746094,135.74
2018-06-21,46.34875,149.0673370361328,87.54954528808594,324.9891662597656,139.48,136.44471740722656,34.51070022583008,89.41040802001953,101.28996276855469,227.01,167.88040161132812,97.7786865234375,52.16,99.10523223876953,87.69139099121094,34.421546936035156,135.56163024902344,125.65397644042969,44.607566513178,94.0386962890625,73.93,63.333106994628906,105.3701171875,224.65066528320312,134.6
2018-06-22,46.25375,148.39407348632812,88.09315490722656,326.1922302246094,139.9,133.60459899902344,34.54268264770508,91.24107360839844,101.72042083740234,225.88,165.44989013671875,97.79946899414062,52.395,100.23947143554688,86.25582885742188,34.54935073852539,138.9563446044922,126.28379821777344,44.81899829311225,93.35999298095703,73.415,64.15336608886719,106.18951416015625,226.8625030517578,135.31
2018-06-25,45.56,148.5624542236328,89.28005981445312,318.7715759277344,136.64,131.8035430908203,33.81504821777344,89.42499542236328,99.91252136230469,221.61,164.5865936279297,96.0758056640625,50.705,100.03550720214844,85.47279357910156,34.81296157836914,134.95361328125,125.83387756347656,44.534654107712605,91.4818115234375,72.36,64.45164489746094,105.60057830810547,223.59829711914062,130.93
2018-06-26,46.0825,147.9452667236328,88.98106384277344,318.8678283691406,135.53,134.06971740722656,34.0229377746582,90.55550384521484,99.73078155517578,221.7,164.56988525390625,96.27652740478516,49.67,99.83963012695312,85.52989196777344,34.613258361816406,135.8824920654297,126.3351821899414,44.27216799204586,92.12337493896484,72.575,64.62565612792969,104.66167449951172,222.75991821289062,132.56
2018-06-27,46.065,147.095703125,87.84854125976562,317.443359375,134.735,131.83323669433594,33.847023010253906,91.89749145507812,99.44380950927734,220.27,163.4468231201172,95.1689453125,48.825,99.23579406738281,84.2085189819336,34.40556716918945,132.93531799316406,125.26835632324219,43.65970160214955,90.69148254394531,71.42,64.36878204345703,103.56912231445312,221.3329315185547,131.06
2018-06-28,46.4025,146.94342041015625,87.85759735107422,322.0921325683594,136.07,133.71343994140625,34.334781646728516,91.6495132446289,100.2186279296875,223.48,163.6060333251953,96.94108581542969,49.255,99.5540542602539,85.58697509765625,34.725093841552734,132.0064697265625,125.94316864013672,43.965940257065164,91.70494079589844,71.69,64.66706848144531,104.51657104492188,218.4165496826172,132.71
2018-06-29,46.4,147.9452667236328,88.79080963134766,322.9198913574219,135.66,134.9801025390625,34.40673828125,92.21109771728516,100.25688934326172,220.68,163.51388549804688,96.70574188232422,49.75,99.0154800415039,84.9915542602539,35.036643981933594,132.3188934326172,126.42516326904297,44.25758259897013,91.6863784790039,79.73,64.67535400390625,104.42267608642578,218.8089599609375,132.72
2018-07-02,46.78,148.50628662109375,89.69684600830078,323.4684143066406,136.27,138.96817016601562,34.23084259033203,90.62113189697266,100.7542953491211,223.215,162.6087188720703,96.81646728515625,50.25,99.21131134033203,85.70933532714844,34.94877624511719,132.4708709716797,125.65397644042969,44.08259428184451,92.98807525634766,78.33,64.73334503173828,104.46536254882812,220.7176055908203,132.82
2018-07-03,45.91,148.84295654296875,88.6458511352539,320.4366149902344,133.83,136.40513610839844,34.11888885498047,90.97122192382812,99.52033233642578,220.38,162.27345275878906,96.61576843261719,49.47,100.13340759277344,84.51031494140625,35.14048385620117,132.14154052734375,125.85315704345703,44.26488075547546,92.09547424316406,76.28,64.54278564453125,104.78971862792969,220.2716522216797,131.45
2018-07-04,45.91,149.5041732788086,89.11867141723633,320.5569305419922,133.83,137.3600845336914,34.20753288269043,90.69771575927734,100.14209747314453,220.38,162.60449981689453,97.25952911376953,49.47,101.06774520874023,84.78504943847656,35.40809631347656,132.49622344970703,126.33838653564453,44.603922894892804,92.42555618286133,76.28,65.08547592163086,104.7171630859375,221.84130859375,131.45
2018-07-05,46.35,150.16539001464844,89.59149169921875,320.67724609375,135.77,138.31503295898438,34.29617691040039,90.42420959472656,100.76386260986328,220.7,162.935546875,97.90328979492188,50.74,102.00208282470703,85.05978393554688,35.67570877075195,132.8509063720703,126.82361602783203,44.94296503431014,92.7556381225586,76.56,65.62816619873047,104.64460754394531,223.4109649658203,133.26
2018-07-06,46.99,153.09080505371094,89.58241271972656,322.08251953125,135.51,139.92807006835938,34.41704177856445,90.5409164428711,101.03386688232422,221.85,162.99424743652344,98.63014221191406,51.37,102.61412048339844,85.33861541748047,35.65971755981445,134.62428283691406,126.90071105957031,45.351268680951065,94.05733489990234,76.48,65.71101379394531,105.13966369628906,223.6428680419922,134.09
2018-07-09,47.64875,155.6234893798828,90.84632110595703,329.08935546875,140.96,140.2843017578125,34.38481903076172,91.89020538330078,102.22953033447266,227.95,164.33517456054688,99.95230102539062,51.865,102.85891723632812,87.97933197021484,35.46800994873047,135.06338500976562,128.8737030029297,45.22002198313938,94.6988525390625,77.29,64.5096435546875,107.03451538085938,226.2382049560547,135.67
2018-07-10,47.5525,156.8417205810547,90.84632110595703,334.1326599121094,141.24,140.96714782714844,34.53791046142578,93.05714416503906,102.23916625976562,226.79,165.61752319335938,100.17385864257812,52.17,103.9441909790039,87.43802642822266,35.92335510253906,135.6376495361328,129.48426818847656,45.42417380645985,94.9499282836914,77.54,66.13356018066406,107.43567657470703,227.90594482421875,136.68
2018-07-11,46.9625,154.80593872070312,91.200927734375,327.81884765625,136.8,143.73800659179688,34.304229736328125,90.0887222290039,104.17731475830078,225.7,165.06434631347656,100.33303833007812,51.195,103.01396179199219,87.24942779541016,35.77954864501953,133.94866943359375,127.04212951660156,45.13252418459827,94.81975555419922,77.34,65.58674621582031,106.73580932617188,227.05868530273438,138.32
2018-07-12,47.775,155.5513153076172,91.97381591796875,333.0450744628906,139.43,146.61770629882812,35.11812210083008,90.62843322753906,104.37979888916016,227.21,165.9024200439453,101.37836456298828,52.365,104.25430297851562,87.62665557861328,35.683692932128906,134.3709259033203,128.09609985351562,45.686659922126594,96.87457275390625,77.36,65.36302947998047,107.5637435913086,228.36077880859375,139.88
2018-07-13,47.855,157.0180206298828,91.3827896118164,337.6264343261719,140.78,146.07342529296875,33.66762161254883,90.46795654296875,106.06723022460938,226.3,166.5226593017578,100.99760437011719,52.22,102.76099395751953,87.22481536865234,35.73960494995117,133.8557891845703,129.29144287109375,45.85435736270351,98.02751159667969,77.375,65.71101379394531,108.0843734741211,230.72425842285156,139.38
2018-07-16,47.71,156.19252014160156,91.5555648803711,342.7372131347656,138.06,145.43020629882812,34.24782180786133,89.69486999511719,106.26007080078125,231.125,166.68191528320312,100.69302368164062,52.02,101.74911499023438,90.68561553955078,35.73161315917969,134.08380126953125,129.2464599609375,45.63562742626394,97.54402923583984,77.79,65.8932876586914,109.41590118408203,229.1902313232422,138.43
2018-07-17,47.8875,155.42311096191406,91.97381591796875,343.4879150390625,138.96,145.4895782470703,34.11888122558594,88.91447448730469,106.35651397705078,230.985,168.54248046875,99.32930755615234,51.745,105.3559341430664,90.62001037597656,36.147010803222656,134.90293884277344,129.8634033203125,45.591878526993376,98.51102447509766,77.475,66.30754089355469,109.92803192138672,223.2237091064453,139.68
2018-07-18,47.605,154.52542114257812,93.63780975341797,346.7121887207031,141.08,146.30101013183594,34.014129638671875,88.63732147216797,106.7325668334961,231.25,168.43353271484375,100.04234313964844,51.705,104.28694152832031,91.46467590332031,36.04316329956055,133.36598205566406,129.94696044921875,45.890822665381975,97.73928833007812,76.6,66.05072784423828,110.9608383178711,227.79896545410156,140.92
2018-07-19,47.985,153.69186401367188,91.08273315429688,341.9961242675781,139.4,145.6281280517578,34.16724395751953,88.73943328857422,108.12108612060547,229.61,169.82472229003906,103.30970764160156,51.995,102.7691421508789,90.11975860595703,36.035179138183594,132.92691040039062,129.56138610839844,45.577282213982734,97.06983184814453,76.96,65.82247924804688,106.84674835205078,225.5781707763672,140.07
2018-07-20,47.8125,152.67398071289062,91.06455993652344,341.58221435546875,136.675,145.3411102294922,33.85296630859375,89.17704010009766,107.49432373046875,231.68,169.67393493652344,101.30911254882812,51.955,102.69569396972656,91.2596664428711,36.17097854614258,133.39981079101562,129.7863006591797,45.584584010466365,98.80854034423828,76.925,65.78067016601562,106.86382293701172,225.37306213378906,141.01
2018-07-23,47.895,152.2572021484375,92.0374755859375,340.01336669921875,136.27,146.02395629882812,33.89325714111328,88.49144744873047,107.11825561523438,233.77,169.48956298828125,100.85916900634766,52.305,103.33219909667969,92.95722961425781,35.9073600769043,134.05850219726562,127.78761291503906,45.70852527181611,100.3891830444336,76.57,65.63853454589844,106.04440307617188,225.4087677001953,140.0
2018-07-24,48.225,153.4033660888672,92.4830322265625,344.82574462890625,137.97,144.48020935058594,34.159183502197266,90.32937622070312,106.7421875,235.89,169.2884063720703,101.32990264892578,52.185,105.55992889404297,93.61331939697266,36.15500259399414,133.3744659423828,128.97010803222656,46.24078837969831,100.10095977783203,75.505,66.03984832763672,106.4797134399414,226.31842041015625,139.96
2018-07-25,48.68,154.71778869628906,93.31954956054688,342.5639343261719,140.48,147.3203125,34.77967834472656,91.0952377319336,107.20503997802734,236.61,168.45863342285156,101.49601745605469,52.445,104.9560775756836,94.45801544189453,36.818031311035156,134.17674255371094,131.3479461669922,47.02095585014984,103.04839324951172,77.14,66.44111633300781,107.78564453125,227.29949951171875,142.58
2018-07-26,48.56375,155.5272674560547,93.20133972167969,345.8363952636719,142.65,146.0338592529297,35.07783508300781,90.40232849121094,109.45173645019531,237.01,167.11770629882812,101.55833435058594,52.205,106.31066131591797,94.18736267089844,36.93785095214844,131.8544158935547,133.64871215820312,46.67097557592028,101.9233169555664,78.155,66.95951843261719,110.52552795410156,229.2080841064453,142.48
